internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
21987,Lophostoma schulzi,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lophostoma,schulzi,,,,,"Genoways &amp; Williams, 1980",Split from <i>Tonatia</i>.
4774,Choeroniscus minor,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Choeroniscus,minor,,,,,"(Peters, 1868)",Includes <i>C. intermedius</i> (Simmons 2005).
4811,Chrotopterus auritus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Chrotopterus,auritus,,,,,"(Peters, 1856)",Simmons and Voss (1998) discussed problems with previously recognised subspecies.
22029,Trachops cirrhosus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Trachops,cirrhosus,,,,,"(Spix, 1823)",This may be a species complex.
136809,Eumops trumbulli,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Eumops,trumbulli,,,,,"Thomas, 1901",<em>Eumops trumbulli</em> was included in <em>perotis</em> by Koopman (1994) but see Eger (1977).
136825,Eumops patagonicus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Eumops,patagonicus,,,,,"Thomas, 1924","This is distinct from <em>bonariensis</em>; see Barquez and Ojeda (1992), Barquez <em>et al.</em> (1993), Mares <em>et al</em>. (1995), Saralegui (1996), Barquez and Diaz (2001), and Gregorin and Taddei (2002)."
22783,Uroderma magnirostrum,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Uroderma,magnirostrum,,,,,"Davis, 1968",Some specimens of <i>U. bilobatum</i> may refer to this species (Patterson pers. comm.).
22782,Uroderma bilobatum,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Uroderma,bilobatum,,,,,"Peters, 1866","This may be a species complex (Mantilla pers. comm.), as it currently consists of six subspecies. It is a polytypic species. Hybrid zones in Central America need further study to ensure that it is not a composite (Patterson pers. comm.)"
88159688,Sturnira lilium,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,lilium,,,,,"(É. Geoffroy, 1810)","<span>This is the new taxonomic concept for <em>S. lilium.</em> Previously it  included as subspecies <em>S. l. angeli</em>, <em>S. l. parvidens</em> and <em>S. l. paulsoni</em>,  now elevated to species rank (Velazco and Patterson 2013)."
20956,Sturnira magna,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,magna,,,,,"de la Torre, 1966",
14140,Myotis albescens,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,albescens,,,,,"(É. Geoffroy, 1806)","Apparently closely related to <i>nigricans</i>, <i>levis</i>, and <i>oxyotus</i>."
20960,Sturnira tildae,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,tildae,,,,,"de la Torre, 1959",Might be confused with <i>S. lilium</i> in older collections. Does not include <i>luisi</i>; see Simmons and Voss (1998).
22837,Vampyriscus bidens,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Vampyriscus,bidens,,,,,"(Dobson, 1878)",The previous (2008) assessment for this species was published under the genus&#160;<em>Vampyressa</em>. This is an amended assessment under the newly recognised genus <em>Vampyriscus</em>; see Jones and Carter (1976).
22838,Vampyriscus brocki,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Vampyriscus,brocki,,,,,"(Peterson, 1968)",This species may be confused with <em>Vampyressa thyoni</em> in the field (Tavares pers. comm.).<br/>The previous 2008 assessment for this species was published under the genus <em>Vampyressa</em>. This is an amended assessment under the genus <em>Vampyriscus</em>.
22843,Vampyrum spectrum,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Vampyrum,spectrum,,,,,"(Linnaeus, 1758)",
22841,Vampyressa pusilla,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Vampyressa,pusilla,,,,,"(Wagner, 1843)",
88151904,Vampyrodes caraccioli,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Vampyrodes,caraccioli,,,,,"(Thomas, 1889)","<span>Previously <em>Vampyrodes caraccioli</em> included <em>V. major</em>, now considered a distinct species (Velazco and Simmons 2011)."
14197,Myotis ruber,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,ruber,,,,,"(É. Geoffroy, 1806)",Apparently closely related to <i>riparius</i>.
14195,Myotis riparius,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,riparius,,,,,"Handley, 1960",Apparently closely related to <i>ruber</i>.
40029,Micronycteris sanborni,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,sanborni,,,,,"Simmons, 1996",Recently described species.
40027,Lonchorhina inusitata,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina,inusitata,,,,,"Handley &amp; Ochoa, 1997","This is a recently described species, split from <em>L. aurita</em>. It can be confused with other species of <em>Lonchorhina</em>."
40028,Micronycteris brosseti,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PHYLLOSTOMIDAE,Micronycteris,brosseti,,,,,"Simmons &amp; Voss, 1998",A recently described species.
14204,Myotis simus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,simus,,,,,"Thomas, 1901","Woodman (1993) notes that many mammalian generic names ending in -otis use the wrong gender for specific names. If this advice is to be followed, the species name should be <i>M. sima</i>. The Chiroptera SG advise keeping the names as they are for now while a decision is still to be made on these."
18706,Pteronotus gymnonotus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MORMOOPIDAE,Pteronotus,gymnonotus,,,,,"Wagner, 1843",Includes <em>P. suapurensis</em>.
